Unnamed: 0,id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,Ga_0,Ga_1,Ga_2,Ga_3,Ga_4,Ga_5,Al_0,Al_1,Al_2,Al_3,Al_4,Al_5,O_0,O_1,O_2,O_3,O_4,O_5,In_0,In_1,In_2,In_3,In_4,In_5,lattice_distortion_alpha_degree,lattice_distortion_beta_degree,lattice_distortion_gamma_degree,label,CN_Al_Al,CN_Al_Ga,CN_Al_In,CN_Al_O,CN_Ga_Al,CN_Ga_Ga,CN_Ga_In,CN_Ga_O,CN_In_Al,CN_In_Ga,CN_In_O,CN_O_Al,CN_O_Ga,CN_O_In,CN_O_O,RR_Al_Al,RR_Al_Ga,RR_Al_In,RR_Al_O,RR_Ga_Al,RR_Ga_Ga,RR_Ga_In,RR_Ga_O,RR_In_Al,RR_In_Ga,RR_In_In,RR_In_O,RR_O_Al,RR_O_Ga,RR_O_In,RR_O_O,volume,density,In_new_2,Al_new_3,Ga_new_4,ltr
1031,1032,167,30.0,0.0,0.8333,0.1667,5.1462,5.1456,13.8125,90.0006,90.0001,120.0,-7.154837963647893,-2.720834400233398,-4.803179036112262,3.1025777134170687,11.95801699976015,-0.3817433131836693,0.0,0.0,0.0,0.0,0.0,0.0,-12.453970900128589,-4.550080409909369,-6.601759223898795,5.587907351648243,19.055730124027377,-1.0378269417388797,-5.138197730762485,0.3828650289055449,-5.832880499179421,-0.3670372265110295,10.97107822994191,-0.015827802394516113,0.0006000000000057071,0.00010000000000331968,0.0,0,,,,,,3.9709767797622373,0.3970283438131277,3.657292115827205,,1.9851417190656373,1.4824535120085474,,2.031828953237336,0.16471705688983862,4.186253743990208,,,,,,3.75,3.75,2.075,,3.75,3.475,2.025,,2.075,2.025,2.75,316.75655127124423,0.09470995905088783,-0.4135903784419371,0.0,0.6864976005928659,43
1032,1033,206,80.0,0.5625,0.2188,0.2188,9.3619,9.3615,9.3616,90.0026,90.0031,89.9978,-4.683715313084966,-3.700784152197013,-2.6784293130082246,4.4398983397641345,7.362144626093189,-0.7391141875671202,-5.947821786064679,-6.835163156512379,9.420241905109707,-1.3123569236735153,-3.4724201190450286,8.147520080185894,-10.472137302371824,-10.405090684105565,-3.7755823205226977,14.271100479424335,14.247719622894527,-3.8660097953187766,-6.41612876962947,-2.997393531531676,6.492426030314378,-2.892947246225112,-0.07629726068490703,5.890340777756787,0.002600000000001046,0.003100000000003433,-0.002200000000001978,0,1.8740933110766875,1.157524413519269,0.9921550216887144,4.337064994308193,2.9764913490495486,0.8504185900188982,0.9927138409897748,4.658469705237413,2.5512557700566942,0.9927138409897748,3.6703138762344034,1.6263993728655717,0.6793601653471225,0.5352541069508506,3.467592355132149,3.1,3.075,3.075,2.0,3.075,3.075,3.525,2.0,3.075,3.525,3.075,2.0,2.0,2.0,2.0,2.6,820.4639789485549,0.09750580409699644,0.6952548546660219,-0.13737486653935654,0.7864403123657006,43
1033,1034,227,40.0,0.5625,0.125,0.3125,10.2374,5.9295,14.5988,90.9038,91.0482,30.3148,-0.44476953589806256,2.018392982318469,-9.024621307362393,-1.0820081425219263,9.469390843260452,-0.936384839796542,-3.6517458498552613,7.675041823016902,12.054013799048473,-1.7823598756757804,-8.402267949193206,-5.892681947341119,-1.0944895503484842,16.15653925050318,19.539890400614887,-7.379979729459598,-18.445400850266413,-8.776559521043577,-0.36607274135210255,3.9749796905775803,8.309422736322006,-1.8531929099713744,-7.943349994969907,-2.121786780606209,0.903800000000004,1.0481999999999942,0.3148000000000017,2,1.1028655642879772,0.4412111302927626,1.6546997191831263,2.6352732852951,1.9854500863174311,0.0,0.495872690221468,2.9641694303126096,2.9784594945296283,0.19834907608858715,2.766522403567981,0.988227481985662,0.2470141191927174,0.5763588340766626,4.049707233809141,3.5,3.475,3.475,2.05,3.475,0.0,2.925,2.05,3.475,2.925,3.475,2.05,2.05,2.05,2.05,2.9,447.22810993775306,0.08943981630664351,0.7087858051569741,-0.4405233983345213,-0.5580542864972243,43
1034,1035,206,80.0,0.1875,0.0,0.8125,10.0455,10.0454,10.0457,90.0006,90.0008,89.9993,0.0,0.0,0.0,0.0,0.0,0.0,5.828733529195888,-0.7866256701540902,-4.064905069877253,-2.5955259963951383,-1.7638284593186333,3.3821516665492264,-9.878881944781341,-12.38283516634134,-5.784791864266747,14.746474756945693,15.663673809048085,-2.363639590604348,-2.9909446342781925,12.23760209530272,-9.856654826764977,-8.536981569640487,12.847599461043165,-3.7006205256622287,0.0006000000000057071,0.0007999999999981355,-0.0006999999999948159,0,2.3162644088575663,,1.8199016439164823,5.109494967384786,,,,,0.4199773024422651,,4.069815595221632,0.6386868709230983,,2.2044834474117168,3.4698252855963103,3.325,,3.3,2.15,,,,,3.3,,3.3,2.15,2.15,,2.15,2.8,1013.7222924724376,0.0789170767912013,-0.9788816758007554,-0.2580087395357785,0.0,43
1035,1036,167,60.0,0.0,0.875,0.125,10.2491,5.124,13.7658,90.0006,90.0002,120.0,-6.221269495301905,9.050538304601837,-12.87214468570647,-7.167449042159393,19.09341418100837,-1.883089262442441,0.0,0.0,0.0,0.0,0.0,0.0,-11.981310576071555,-11.95681421949976,-11.624233556831946,12.078004413167793,23.605544132903514,-0.12119019366803105,-2.1581294861211653,0.5417132224132573,-3.656598323830052,-0.4560081826653482,5.814727809951212,-0.08570503974790834,0.0006000000000057071,0.0002000000000066393,0.0,0,,,,,,3.6870517444505873,1.1347947777641407,3.4357368042030783,,7.943563444348989,5.600597428445168,,2.0041798024517954,0.4667164523704306,5.508631187736636,,,,,,3.725,3.725,2.05,,3.725,2.775,2.025,,2.05,2.025,2.75,626.0758312064958,0.0958350362836646,-0.13646448459418126,0.0,1.2174895641284127,43
1036,1037,167,30.0,0.5,0.5,0.0,4.936,4.9356,13.3762,89.9923,90.0089,120.0009,-6.778941663083363,-1.7974997967928907,-3.6514483307598136,2.1967139121474784,10.430389993843177,-0.3992141153545869,-5.241281987563708,1.6071673014397618,-6.5383000744113335,-1.4933700271131185,11.779582061975045,-0.11379727432664108,-11.997776585718533,-4.3871440775456945,-6.488891582841679,5.354820976674844,18.486668168560207,-0.9676768991291536,0.0,0.0,0.0,0.0,0.0,0.0,-0.007699999999999819,0.00889999999999702,0.0009000000000014553,1,0.992340776200746,0.8261168405757746,,2.7991029091938886,0.8261168405757746,2.977595701940853,,3.7873651620450848,,,,0.9330343030646294,1.262455054015028,,4.184832817695922,3.325,2.725,,1.95,2.725,3.6,,1.975,,,,,1.95,1.975,,2.625,282.2113960343946,0.10630329044665418,0.0,-0.25869811430851675,0.5463909819196953,43
1037,1038,33,80.0,0.2188,0.125,0.6562,10.8701,9.2639,9.8893,90.0011,89.9985,90.0003,-0.36426167054441705,3.4950025219385075,5.400525133160496,-1.5645289636698565,-5.036263462616083,-1.930473558268652,-1.0544385583748574,4.020741637730487,6.425286316632029,-1.4712588111722351,-5.370847758257173,-2.5494828265582536,-10.57152512378109,-12.964266042264596,18.146664785764987,-1.5102337929216456,-7.575139661983894,14.47449983518624,10.742653336648042,-4.681646228478262,-0.5741097118166112,10.203710534175132,-10.168543624831427,-5.522064305696873,0.0010999999999938836,-0.0014999999999929516,0.00029999999999574817,2,0.8506559641578122,0.5674774514479636,4.113875585544176,4.518747924910548,0.9930855400339365,0.4965782589386433,2.7308715763113733,2.470207593550497,1.3712918618480583,0.5201660145354994,3.5309127935780955,0.658984072382788,0.2058506327958748,1.5447743471904167,7.0274844960654175,3.2,3.6,3.525,1.975,3.6,3.55,3.575,1.975,3.525,3.575,3.5,2.0,1.975,1.975,2.0,3.1,995.8477565650792,0.0803335645158648,-0.1742161640171674,-0.11372938104762598,-0.5393221868292143,86
1038,1039,167,30.0,0.0,1.0,0.0,5.0598,5.0592,13.6256,90.0006,90.0007,119.9998,-8.567931563041064,-2.9992187873180316,-7.4338150667999505,3.144359900066405,16.001746629841016,-0.14514111274837593,0.0,0.0,0.0,0.0,0.0,0.0,-12.252744269062743,-4.4716470629657445,-6.551099134679669,5.477200306898426,18.803843403742427,-1.00555324393268,0.0,0.0,0.0,0.0,0.0,0.0,0.0006000000000057071,0.0006999999999948159,-0.0002000000000066393,0,,,,,,1.487590090775123,,3.2941749671437743,,,,,2.1961166447625167,,4.185635067009058,,,,,,2.925,,2.025,,,,,,2.025,,2.675,302.0663453924389,0.0993159299524896,0.0,0.0,0.9441319451794599,43
1039,1040,206,80.0,0.125,0.0,0.875,10.1271,10.127,10.1273,90.0005,90.0007,89.9993,0.0,0.0,0.0,0.0,0.0,0.0,-3.2900602275755766,-1.7494814501245868,-1.6997977192566134,2.1653675432214,4.989857946832191,-0.4158860930968116,-9.217609956202905,-13.040581682588394,-6.685066364354169,14.502695096704832,15.902676320557074,-1.4621134141164398,-10.524705985421344,-8.473301385699314,13.027459559325633,-4.376786068639406,-2.502753573904286,12.850087454338718,0.0005000000000023874,0.0006999999999948159,-0.0006999999999948159,0,0.4963538436097568,,2.7300120825181584,4.697834897048459,,,,,0.3900017260740226,,4.2033373672653545,0.3914862414207049,,2.4519467975714564,3.470082972587404,3.325,,3.325,2.175,,,,,3.325,,3.325,2.175,2.175,,2.175,2.825,1038.6269409438355,0.07702476880418804,1.2858163013463044,0.2137640469767257,0.0,43
1040,1041,12,80.0,0.5,0.2188,0.2812,24.3277,6.1843,6.0631,89.9996,104.6182,90.0002,16.764320730004858,-0.5795543138243803,-10.184651661495213,-3.7528919046449496,-6.579669068509653,4.332446218469335,32.36819432312956,-0.08009260111386843,-15.658834147351296,3.741695959700266,-16.70936017577826,-3.661603358586399,52.69739886334402,-0.2776047583517752,-27.67715042286556,-8.120280252138668,-25.020248440478447,8.397885010490441,22.57742556712784,-0.2501050852810581,-12.807558253029402,-2.6632803031362973,-9.769867314098434,2.9133853884173537,-0.00039999999999906777,14.618200000000002,0.0002000000000066393,0,1.4886422224620417,0.6822920945837044,1.4266974791868554,3.2099594494822057,1.5595247876198959,0.8506819938376949,1.1341193052442229,3.2460856638712787,2.536351074109965,0.8820927929677291,4.5013576505112045,1.0699864831607349,0.4733874926478949,0.8440045594708511,5.867156060969714,3.3,3.1,3.3,1.9,3.1,3.275,3.1,1.925,3.3,3.1,3.1,1.95,1.9,1.925,1.95,2.9,882.6636278289075,0.09063475312421836,-0.7235489575910147,0.6702870750950114,-0.6856162281990087,56
1041,1042,33,80.0,0.5938,0.2188,0.1875,10.1748,8.7211,9.3485,90.0031,90.0016,90.001,6.514258676881312,-1.4383860987010515,-1.1333081283081938,4.028094151571032,-5.38095054857312,-2.5897080528699794,-0.8706581356644321,9.598116010580162,-9.113787018407187,-5.455402350373359,9.984445154071624,-4.142713660206802,-9.486067890152317,-12.448872003627407,17.13653358116719,-0.9219017024091452,-7.650465691014878,13.370773706036545,-0.652137369413355,2.945306907883127,5.293907785885756,-1.1826765656151066,-4.641770416472403,-1.7626303422680203,0.003100000000003433,0.001599999999996271,0.0010000000000047748,0,2.716516695718939,1.2536935144078376,1.0970493543971658,3.7442259632543284,3.402882396249844,1.1340598147032794,1.5597737345472504,4.0930969948119,3.473989622257692,1.8197360236384588,3.2916207911547004,1.4820894437881715,0.5969099784100688,0.4114525988943376,7.024069346635343,3.275,3.3,3.3,1.875,3.3,3.025,3.375,1.875,3.3,3.375,3.375,1.85,1.875,1.875,1.85,2.9,829.5433365815724,0.09643860238775273,0.5543944016886673,-0.4779068557200071,-0.5833128976233686,86
1042,1043,167,30.0,0.4167,0.5833,0.0,4.9566,4.9562,13.4178,89.9938,90.0075,120.0007,-5.899862913004505,-1.5782802088687042,-4.947461250541761,1.6734481174759241,10.847324163546265,-0.09516790860722184,-6.02565050944528,-2.4837784317804683,-5.440990452843169,2.5696666323720803,11.466640962288446,-0.08588820059161134,-12.040521482265987,-4.402743059899878,-6.499198982635143,5.3771069588307245,18.539720464901134,-0.9743638989308396,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062000000000068676,0.00749999999999318,0.0006999999999948159,1,0.3964649513504303,2.7794748805514176,,2.7664419973184007,1.9853392003938688,1.1330509260492083,,3.669864188369982,,,,0.7684561103662223,1.4271694065883254,,4.18498453462267,2.725,3.625,,1.975,3.625,2.725,,2.0,,,,,1.975,2.0,,2.65,285.45757633876997,0.10509442553522266,0.0,-0.21203669427887334,0.5881781287563029,43
1043,1044,194,80.0,0.0,0.6875,0.3125,6.6154,6.6152,24.5008,89.9952,90.0023,119.99,-19.22201372393288,-6.999157316840519,-18.270609989321137,7.1185733544020176,37.49262371325402,-0.11941603756149526,0.0,0.0,0.0,0.0,0.0,0.0,-29.01544735433175,-10.165693913962622,-28.17013758675988,10.266368597570565,57.18558494109164,-0.10067468360793932,-8.751574508971839,3.3112957107673697,-10.511324350842484,-3.1155877635882763,19.26289885981432,-0.1957079471790974,-0.004800000000003024,0.0023000000000052982,-0.010000000000005116,0,,,,,,1.8950670312602282,1.941052695863424,3.4134259348758613,,4.270315930899532,3.1649060089777734,,1.5644868868181032,0.6593554185370362,3.3043564739823883,,,,,,3.3,3.6,1.95,,3.6,3.3,2.175,,1.95,2.175,2.775,928.6535788658804,0.08614622483628406,-0.2748916589569488,0.0,1.122887313256826,4
1044,1045,33,40.0,0.0,0.125,0.875,5.6075,9.5347,10.1584,89.9996,89.9963,90.0001,-0.4717721010871456,0.4532744534239859,-3.096726985566036,-0.274762130266036,3.5684990866531803,-0.17851232315795015,0.0,0.0,0.0,0.0,0.0,0.0,-2.57734868442192,10.011319112383056,12.148096320813409,-3.2236130397330283,-9.570747636391491,-6.787706072650031,-2.5734299186803424,7.197882134398293,-7.627561235894516,-5.1573888449640926,10.20099115457486,-2.040493289434199,-0.00039999999999906777,-0.0036999999999949296,0.00010000000000331968,0,,,,,,0.9930131705960152,1.4889540793557448,4.4500641849042895,,0.2127077256222492,3.108152049886124,,0.3708386820753575,1.8130886957669061,5.540295595323109,,,,,,3.475,3.3,2.05,,3.3,3.65,2.05,,2.05,2.05,3.2,543.1272888650586,0.07364756074692115,-0.7455387986238678,0.0,-0.17996086150935847,86
1045,1046,33,80.0,0.4375,0.5625,0.0,10.0399,8.626,9.2491,90.0008,90.0022,90.0018,-8.370691932203421,-5.024842845963335,9.408065449382311,-3.5277380580050743,-1.0373735171788947,8.552580903968405,-4.356200979992572,5.35110150914058,-5.591754365472703,-4.925638504447979,9.947955345465274,-0.4254630046925999,-9.303021376316812,-12.345937595711467,16.958873141282336,-0.8261661793398037,-7.655851764965532,13.172103775051275,0.0,0.0,0.0,0.0,0.0,0.0,0.0007999999999981355,0.002200000000001978,0.0018000000000029106,1,2.835665959154331,2.9773844947357047,,4.092481905570788,2.3157434959055485,2.7568492309547965,,3.5122576180356826,,,,1.1936405557914802,1.3170966067633811,,7.023413409987457,3.275,3.275,,1.825,3.275,3.35,,1.95,,,,,1.825,1.95,,2.875,801.0106961264785,0.09987382239321324,0.0,-0.4979751352791411,-0.38319580104469547,86
1046,1047,167,30.0,0.25,0.0833,0.6667,5.3435,5.343,14.2484,89.9959,90.00299999999999,120.0012,0.0,0.0,0.0,0.0,0.0,0.0,-3.857966908981541,-1.6738470585491174,-3.301415779620995,1.7629015866180942,7.159382688602536,-0.08905452806897919,-12.92159111926174,-4.693373216021418,-6.724879114873638,5.796217130600496,19.64647023413538,-1.1028439145790772,-8.227372718847944,-2.18390716043815,-6.874335589579183,2.318367552338659,15.101708308427124,-0.1344603919005098,-0.0040999999999939965,0.0029999999999859037,0.0011999999999972033,0,0.6611178281400262,0.0,2.9794677528453053,4.284963589144397,0.0,0.0,0.9932030029390514,0.9883981542958006,1.1173004073169897,0.12415037536738142,3.21348457679214,0.7141605981907327,0.054911008571988905,1.4282153674631732,3.7463142458616376,2.9,0.0,3.875,2.125,0.0,0.0,3.575,2.05,3.875,3.575,3.125,2.125,2.125,2.05,2.125,2.85,352.29174396828057,0.08515669331921988,-0.4474953395560473,-0.035933339307560465,0.0,43
1047,1048,206,80.0,0.0,0.5625,0.4375,9.7916,9.7916,9.7914,90.0034,90.00299999999999,89.9955,11.434496653757039,-1.6399372418096343,-4.010789484833047,9.06153433076101,-7.423707168923991,-7.421597088951372,0.0,0.0,0.0,0.0,0.0,0.0,-7.143494456701203,13.687970356244149,-8.283277482238043,-13.02996598059051,15.42677193893924,-0.6580043756536358,-1.6115969572780124,6.899683472476583,8.920618631602991,-2.4221379164842083,-7.309021674324975,-4.477545555992372,0.003399999999999181,0.0029999999999859037,-0.004499999999993065,0,,,,,,1.9850210364759389,1.8196000262859784,4.229188294655121,,2.339485748081972,4.3077052071032575,,1.5859456104956704,1.2564140187384505,3.469024912494972,,,,,,3.225,3.225,2.1,,3.225,3.25,2.1,,2.1,2.1,2.725,938.7546849503784,0.0852192817596737,0.9104345348993276,0.0,-0.7561031806542825,43
1048,1049,194,80.0,0.4062,0.25,0.3438,6.5063,6.506,24.2351,90.0137,90.0068,119.9942,-10.170200024011763,2.8110061371164843,-10.576413817522226,-2.7745515044747013,20.746613841534,-0.03645463264178191,-18.154875216771536,-4.922075122567275,-15.516809075474765,5.186054741310486,33.67168429224631,-0.2639796187432085,-29.390339970057287,-9.9261130864972,-27.517656581703395,10.146288665815721,56.90799655176068,-0.22017557931852544,-5.081814282834537,4.863828830674709,-8.855054749816873,-4.058613968448206,13.93686903265141,-0.8052148622265055,0.013700000000000044,0.006799999999998363,-0.005799999999993588,2,2.138541602884576,0.9161951193433002,1.374810360384886,3.344943099395308,1.4888170689328633,1.2411397447189196,1.7376415280006403,3.0877419159777255,1.6247758804548649,1.263739293091375,3.503408817551948,0.9059220894195624,0.5146236526629541,0.8028645206889878,3.3041026113375516,3.55,3.25,3.55,2.125,3.25,3.55,3.55,1.925,3.55,3.55,3.25,1.925,2.125,1.925,1.925,2.75,888.4826295097824,0.09004115257057953,0.7484760830422826,0.7601021969828937,0.7263629077032561,4
1049,1050,206,80.0,0.4375,0.1875,0.375,9.5528,9.5525,9.5527,90.0021,90.0025,89.99799999999998,-3.1158515905868813,-2.5170890560966535,-1.9238420922652848,2.947961268128612,5.039693682852168,-0.43087221203196185,-5.1170216033296745,-6.434375127945584,9.428367078719507,-0.3773021028191171,-4.311345475389827,6.811677230764703,-10.335277016468632,-10.958728777429556,-4.323428026675009,14.429477943905695,14.658705043143645,-3.47074916647614,9.15175925472732,-2.722822746589784,-1.902159466644164,8.351284127044345,-7.249599788083152,-5.6284613804545645,0.0020999999999986585,0.002499999999997727,-0.0020000000000095497,0,1.8428720956270173,0.8505563518278542,1.346714223727436,4.518243499771175,1.9846314875983264,0.3307719145997211,1.6538595729986059,3.9538469310113973,1.5711665943486754,0.8269297864993029,4.118202879848118,1.3178210207665926,0.4942308663764247,1.0295507199620295,3.4682625466431567,3.15,3.15,3.15,2.05,3.15,3.15,3.15,2.075,3.15,3.15,3.15,2.05,2.05,2.075,2.05,2.65,871.7136965830464,0.09177325114149858,-0.2013359227263236,-0.037838588857479434,0.5273277433893039,43
1050,1051,167,30.0,0.4167,0.1667,0.4167,5.1726,5.1722,13.8849,89.9941,90.006,120.0012,-3.715882374551541,-0.7629720839950932,-1.289017860568946,1.0571655971066125,5.0049002351204885,-0.2941935131115199,-6.000484516730819,-1.8195915598169703,-5.700059430161174,1.8510071917944395,11.700543946891994,-0.031415631977469036,-12.537646597188713,-4.565158939937036,-6.627494023064393,5.611224463419564,19.16514062025311,-1.0460655234825278,-5.307335217194875,-2.096553385479368,-4.9078246664793665,2.1519389606520147,10.215159883674234,-0.05538557517264797,-0.005899999999996908,0.006000000000000227,0.0011999999999972033,0,0.3965855244915869,0.7944257646527668,1.9859639930584758,3.954087375374205,1.986064411631917,0.993553333903108,0.9914638112289672,2.9656984337064087,1.9859639930584758,0.3965855244915869,2.7678080018916416,1.0983576042706122,0.32952204818960096,0.7688355560810113,4.186372519098343,2.825,3.775,3.775,2.075,3.775,3.775,2.825,2.075,3.775,2.825,2.825,2.075,2.075,2.075,2.075,2.75,321.7009464911377,0.0932543106484968,-0.5012844047247248,-0.3458991122711569,0.2338008658531009,43
1051,1052,194,80.0,0.1875,0.1562,0.6562,6.8071,6.8066,24.802,90.0136,89.9984,119.9883,-7.37643088066581,2.0356924353802164,-7.471800741334367,-2.0269942533719694,14.848231622000178,-0.008698182008246999,-9.33560185725094,-3.837207389620673,-5.960246604108216,4.44653558842968,15.295848461359153,-0.6093281988090041,-29.42656971896591,-10.449653064693477,-28.494019526905326,10.562421335137994,57.92058924587123,-0.11276827044453085,-17.906046446468913,6.37852879134549,-19.07291529220439,-6.2457427559349785,36.97896173867331,-0.13278603541051315,0.013599999999996726,-0.001599999999996271,-0.011700000000004708,2,0.9931803961520822,1.1586576785123937,1.6547728236031118,2.140878668889041,1.3903892142148726,0.0,1.7871546494913608,2.967115320882064,0.4727922353151749,0.4255130117836575,2.0701969105254703,0.2676098336111301,0.3090745125918817,0.9057111483548932,3.3050923017442964,3.65,3.65,3.4,2.0,3.65,0.0,3.4,2.225,3.4,3.4,3.65,1.975,2.0,2.225,1.975,2.85,995.3157357445652,0.08037650478835688,-0.7329965204071884,0.5230116054724082,0.5832386079166572,4
1052,1053,194,80.0,0.3438,0.3125,0.3438,6.5261,6.5257,24.2821,90.0123,90.0054,119.9935,-13.408879115782852,-3.689046994304269,-12.010093212680788,3.826912764045201,25.41897232846364,-0.13786576974093928,-10.957398916836263,5.1067836827789135,-11.570896459209713,-5.014904694738551,22.52829537604597,-0.0918789880403711,-29.336119387695604,-9.967796983344485,-27.6271138821229,10.169179534622677,56.963233269818495,-0.20138255127821136,-12.464302985700547,-4.30634002539485,-12.212867147233359,4.33569126206579,24.677170132933906,-0.0293512366709393,0.012299999999996205,0.00539999999999452,-0.006500000000002615,2,1.9857568491587745,1.8052941741366093,1.9857568491587745,3.5940787493074984,1.9858235915502704,0.7940357700975267,2.1843325340746524,3.1615563691316653,1.9857568491587745,1.9857568491587745,3.2344744788430755,0.8236430467163017,0.6586575769024302,0.7412337347348716,3.3041026113375516,3.55,3.55,3.55,2.15,3.55,3.25,3.55,1.925,3.55,3.55,3.55,2.15,2.15,1.925,2.15,2.75,895.6248268863393,0.0893231156600715,-0.5500620444160763,-0.4820317400359533,0.8498363874533067,4
1053,1054,12,80.0,0.0312,0.5,0.4688,24.7655,6.4225,6.3512,90.0002,104.9427,90.0001,32.73490772264748,-0.4232096280244909,-18.340001183986587,-5.055846045677073,-14.394906538660909,5.479055673701562,0.0,0.0,0.0,0.0,0.0,0.0,53.444553712016365,-0.270233051286654,-27.97947895426692,-8.480732615231643,-25.46507475774945,8.750965666518294,28.6243758867974,-0.12355717788646725,-13.625478552201546,3.9244901835470487,-14.998897334595867,-3.800933005660581,0.0002000000000066393,14.942700000000002,0.00010000000000331968,0,0.0,2.977733154633504,2.978008883668904,5.931556055192248,0.186108322164594,1.9852751531875217,1.3648435347991366,3.2116421432219497,0.1985339255779268,1.4558331037857464,3.8214531656723953,0.12357408448317182,1.0705473810739838,1.1942041142726234,5.868810513362704,0.0,3.2,3.3,2.025,3.2,3.35,3.25,1.95,3.3,3.25,3.25,1.95,2.025,1.95,1.95,3.0,976.0384469381496,0.08196398436041269,-0.08299695437815947,0.0,-0.2613959827941287,56
1054,1055,12,20.0,0.0,0.0,1.0,12.3289,3.3644,6.9048,90.0004,106.1682,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.875824714030983,-1.1794312594080036,-8.013071797827479,-4.472564871558694,-3.8627529162035135,5.651996130966692,9.538375714355894,-0.9508718084105297,-6.477931521931232,-3.5054592785655414,-3.0604441924246566,4.4563310869760695,0.00039999999999906777,-13.8318,0.0,2,,,,,,,,,,,2.7188597791252285,,,1.8125731860834853,3.141936043635031,,,,,,,,,,,3.375,2.025,,,2.025,3.125,275.0787784813728,0.07270644471527024,0.7098782666324291,0.0,0.0,86
1055,1056,206,80.0,0.125,0.1562,0.7188,9.9886,9.9885,9.9886,90.0013,90.0014,89.9983,-0.6397930280150357,4.773568663465821,5.5900153807074595,-1.952150498955305,-4.950222352692425,-2.8214181645105127,3.9179370732509393,-0.1261624552339907,-1.6568888896532716,1.2903152507497422,-2.2610481835976675,-1.1641527955157518,-8.646680107619883,-13.165187719519407,-7.078562425721108,14.070499955155373,15.725242533340984,-0.9053122356359632,11.718428064159891,-3.9020623989710135,-2.4681672322519272,12.064288304899993,-9.250260831907962,-8.162225905928974,0.001300000000000523,0.0014000000000038426,-0.0016999999999995907,0,0.4963270796157741,0.9926541592315482,3.970616636926193,5.933087325756657,0.7941233273852385,0.3970616636926193,2.977962477694645,4.153273410974611,0.6905420238132509,0.6473831473249227,3.998664129944124,0.4944239438130546,0.4326326469765221,1.9160265622648918,3.469598608992821,3.3,3.3,3.3,2.125,3.3,3.3,3.3,2.15,3.3,3.3,3.3,2.15,2.125,2.15,2.15,2.75,996.5739191127901,0.08027502874169214,-0.2651805552560559,0.12878079049055252,-0.4961697000274505,43
1056,1057,33,80.0,0.5625,0.3125,0.125,10.1201,8.6811,9.3074,90.0025,90.0018,90.0012,-2.5389573707459245,6.402482960066718,-5.231113219662825,-5.076720460256361,7.7700705904087535,-1.325762499810355,-1.5930911999834565,9.209502816004694,9.543562566775481,-3.346758716198301,-7.9504713667920255,-5.862744099806392,-9.407959278654893,-12.40728722386348,17.061709144837362,-0.8806221248671162,-7.653749866182459,13.287909348730599,-3.0319118109329803,-1.00948676967509,-0.9298814623112668,1.4432792724687475,3.9617932732442487,-0.4337925027936591,0.002499999999997727,0.0018000000000029106,0.0011999999999972033,1,2.7572458912840867,1.8194864462769664,0.7719562903920467,3.7871538960831566,3.27507560329854,1.3894778273368118,0.6947829764449729,3.9518727882548,3.4738033067642102,1.7369574411124318,3.2094496084555635,1.4201827110311829,0.8233068308864164,0.2674541340379636,7.023811354272017,3.3,3.3,3.35,1.875,3.3,3.325,3.25,1.95,3.35,3.25,3.35,1.85,1.875,1.95,1.85,2.9,817.6885963025563,0.09783675639081416,-0.17819759780059807,-0.4772006036903652,0.8232121068008634,86
1057,1058,206,80.0,0.4688,0.4688,0.0625,9.2627,9.2623,9.2622,90.0041,90.0042,89.9961,-4.935073157978072,-6.754482979954385,-4.924864169056414,6.759146988594076,9.859937327034483,-0.0046640086396939895,-5.59509534484162,-6.145570952404237,9.062711510103702,-1.0434343447835734,-3.4676161652620854,7.189005297187808,-9.067538803420524,-11.450383499227348,-5.383361997882612,13.577270579905695,14.450900801303135,-2.1268870806783498,5.026902225230368,-0.12497706020048988,-3.2982760635333066,-0.5378817766378763,-1.7286261616970588,0.6628588368383671,0.0040999999999939965,0.004199999999997317,-0.003900000000001569,1,1.8519264000915927,2.116487314390392,0.26455260764012856,4.2819281257296335,2.116487314390392,1.322787958176654,0.1984186090594316,4.215846931857,1.984144557300964,1.4881395679457372,4.4461201226865565,1.338102539290511,1.3174521662053125,0.1852550051119399,3.46728981356016,3.05,3.05,3.05,2.0,3.05,3.05,3.05,2.0,3.05,3.05,0.0,1.975,2.0,2.0,1.975,2.575,794.640312088164,0.10067447974011684,-0.35801490479662745,-0.1089655039332839,1.0646045624917575,43
