id,CN_Al_Al,CN_Al_Ga,CN_Al_In,CN_Al_O,CN_Ga_Al,CN_Ga_Ga,CN_Ga_In,CN_Ga_O,CN_In_Al,CN_In_Ga,CN_In_In,CN_In_O,CN_O_Al,CN_O_Ga,CN_O_In,CN_O_O,RR_Al_Al,RR_Al_Ga,RR_Al_In,RR_Al_O,RR_Ga_Al,RR_Ga_Ga,RR_Ga_In,RR_Ga_O,RR_In_Al,RR_In_Ga,RR_In_In,RR_In_O,RR_O_Al,RR_O_Ga,RR_O_In,RR_O_O
1195,2.9777545726933154,2.7019736089231454,,3.1816897342164987,3.4739660686154723,2.2682643637542217,,4.092122601116027,,,,,1.193133650331187,1.1935357586588409,,5.866024101913418,3.325,3.325,,1.85,3.325,3.025,,1.975,,,,,1.85,1.975,,2.85
1196,,,,,,0.33055891407001314,3.807276828236103,3.2967311792175646,,1.269092276078701,4.414008663399146,3.8460417220562175,,0.5494551965362606,1.9230208610281088,4.408235441432675,,,,,,2.9,3.95,2.175,,3.95,3.95,2.175,,2.175,2.175,2.975
1197,,,,,,1.7015637635960559,1.6072131227231254,2.8226055357475186,,3.068315961562331,1.804390288609061,5.032064983284462,,1.2348899218895395,1.1531815586693557,5.8684056098891615,,,,,,3.175,3.375,1.95,,3.375,3.2,2.0,,1.95,2.0,2.975
1198,2.6050546010914526,,1.3645470898284289,4.818925321435077,,,,,1.3645470898284289,,2.4809933982146344,3.7070310252281566,1.6063084404783592,,1.2356770084093849,3.468547466896473,3.175,,3.175,2.075,,,,,3.175,,3.175,2.075,2.075,,2.075,2.675
1199,2.6055035983421737,2.9776968625759506,,3.271431844854864,2.9776968625759506,2.8534001008578715,,3.8891382226589735,,,,,1.0904772816182884,1.2963794075529909,,5.8660241019134185,3.275,3.275,,1.85,3.275,3.025,,1.875,,,,,1.85,1.875,,2.85
1200,0.4964571123659249,0.992964136746205,2.9784112879920697,3.7064230567533962,1.3239521823282732,0.6620729287025692,2.3167413309427767,2.9656956325704766,1.3237383502186977,0.7722471103142589,2.206486093784452,3.0753369365850505,0.6177371761255661,0.3707119540713096,1.153251351219394,5.538670935727762,3.425,3.45,3.375,1.95,3.45,3.525,3.475,2.05,3.375,3.475,3.525,1.975,1.95,2.05,1.975,3.075
1201,1.4552206648981798,1.587513452616196,1.058342301744131,4.545884872434083,2.381270178924293,1.3898427590329023,1.4891584108206313,3.9530873172255987,2.26787636088028,2.1273691583151866,0.850453635330105,4.0941388794421965,1.4205890226356512,0.823559857755333,0.5970619199186534,3.467889357928585,3.1,3.1,3.1,2.025,3.1,3.55,3.55,2.025,3.1,3.55,3.1,2.025,2.025,2.025,2.025,2.625
1202,0.6615438291994423,1.6538595729986059,,3.2917348283166428,0.3816599014612169,4.887312228680859,,3.3441215429151163,,,,,0.4114668535395804,1.8113991690790217,,3.3035813183463163,3.15,3.15,,1.9,3.15,3.5,,2.025,,,,,1.9,2.025,,2.7
1203,1.9845774378006649,1.0824776211448293,1.2628986654719496,4.67231558160873,0.9922711527160932,1.6538298456098923,1.074969085930809,3.7889602615570297,1.5435428133546054,1.4332921145744124,1.544374709295567,4.3926589560735385,1.0707389874520006,0.9472400653892574,0.8236235542637884,3.468180972484194,3.15,3.125,3.125,2.05,3.125,3.15,3.125,2.05,3.125,3.125,3.575,2.05,2.05,2.05,2.05,2.65
1204,0.9929977460311812,1.3234246151505644,2.150641108425413,3.1285679418688703,0.5671819779216706,1.843294791081164,1.1343797641521518,3.1754050501806503,1.0753205542127064,1.3234430581775103,1.8194345986837048,4.2827137113248686,0.3910709927336088,0.9261598063026896,1.0706784278312174,5.868114674267503,3.65,3.325,3.325,1.95,3.325,3.15,3.325,1.95,3.325,3.325,3.175,2.0,1.95,1.95,2.0,2.95
1205,0.4960672892952553,1.9851990094433485,,2.9635271661327667,1.9851990094433485,1.4893856934512246,,2.4686319566499524,,,,,0.9878423887109222,0.8228773188833173,,3.139034794199587,3.075,3.25,,1.975,3.25,3.35,,1.85,,,,,1.975,1.85,,2.85
1206,0.6620729287025691,2.9772958745523423,0.3310364643512845,3.294371822132486,0.3435341393714241,4.2003660139298615,0.5345948805205968,3.2303760596523774,0.3310364643512845,4.6331556311785045,0.6616213054560761,4.282096982540119,0.2058982388832804,1.7497870323117042,0.2676310614087574,3.3038442660087965,3.525,3.2,3.525,2.125,3.2,3.525,3.525,1.9,3.525,3.525,3.2,2.05,2.125,1.9,2.05,2.725
1207,,,,,,1.9851984777029617,1.5883154391346566,3.1121541026175463,,2.6471923985577606,1.6540716204112489,4.3658717411706816,,1.2967308760906435,1.0914679352926702,5.868494069293907,,,,,,3.175,3.35,1.925,,3.35,3.2,2.025,,1.925,2.025,2.975
1208,3.373979411153992,0.2973931167774095,,3.259833929526182,1.4869655838870472,0.9931565178772864,,3.457308953355968,,,,,1.811018849736768,0.3841454392617742,,4.1842852265609976,3.55,2.825,,1.95,2.825,3.55,,1.95,,,,,1.95,1.95,,2.6
1209,1.832911734934584,0.3818842196839588,3.0546228909253097,3.953774758579333,1.241123713972866,0.9929110282654794,2.2337532151728365,2.964996426524673,2.6473398388019342,0.5956675240460899,2.515235485609612,3.5573632017196752,1.0708139971152353,0.2470830355437227,1.1116760005373982,7.02606966731353,3.475,3.475,3.375,1.95,3.475,3.425,3.425,1.95,3.375,3.425,3.475,1.95,1.95,1.95,1.95,3.025
1210,2.183443738507809,,1.5879759773143582,2.5678425198460464,,,,,2.6466266288572617,,0.33053565138773705,2.9635742472666915,1.069934383269186,,0.7408935618166728,4.048520988130536,3.375,,3.35,1.975,,,,,3.35,,2.875,1.975,1.975,,1.975,2.85
1211,1.6532358656124393,,1.3239386978363206,3.789466636909368,,,,,1.3239386978363206,,0.6613815191003213,2.8006789887143064,1.2631555456364558,,0.9335596629047688,3.745396560038288,3.0,,3.775,2.075,,,,,3.775,,3.05,2.05,2.075,,2.05,2.75
1212,1.3226955248258379,2.4470145701949075,,4.47856337971205,2.1591305031131536,1.8673929399368605,,4.068276561251943,,,,,1.3995510561600153,1.4408479487767294,,3.46728981356016,3.025,3.025,,1.95,3.025,3.05,,1.975,,,,,1.95,1.975,,2.575
1213,3.4745822399551143,,1.1580743367216266,3.210891260255603,,,,,3.4742230101648803,,1.4876518289506135,3.705983448191989,1.6054456301278015,,0.6176639080319979,5.454438423620439,3.45,,3.45,2.025,,,,,3.45,,2.925,2.025,2.025,,2.025,2.875
1214,0.0,0.0,5.460182427431106,4.945617642568607,0.0,0.0,2.481901103377776,1.978414997186772,0.3900130305307931,0.17727865024126965,3.3328386245358685,4.380029142429566,0.2060674017736919,0.0824339582161155,2.5550169997505803,3.4700829725874045,0.0,0.0,3.35,2.2,0.0,0.0,3.35,2.2,3.35,3.35,3.35,2.175,2.2,2.2,2.175,2.825
1215,0.0,,1.9855201254934405,1.9762162787990027,,,,,0.2836457322133485,,1.701783948113018,2.8244279458259465,0.1646846898999169,,1.647582968398468,3.1414097462169166,0.0,,3.35,2.0,,,,,3.35,,3.325,2.0,2.0,,2.0,3.05
1216,2.1653959228834303,1.353266568472668,,2.604009444967044,2.977186450639868,0.3970178850487634,,2.9631095413742474,,,,,1.193504328943228,0.6173144877863015,,4.048426289302857,3.325,3.35,,1.975,3.35,3.25,,1.975,,,,,1.975,1.975,,2.825
1217,1.32398481057055,2.978912793978921,0.6612746641486215,3.293874961904523,0.8936738381936765,2.3831851813335163,0.19837575702911275,2.470275108845557,0.6612746641486215,0.6612525234303758,0.6612085980102368,2.6359497401323533,0.41173437023806536,1.0292812953523154,0.32949371751654416,4.0498872469774,3.45,3.525,2.975,2.05,3.525,3.475,2.975,2.05,2.975,2.975,2.95,2.075,2.05,2.05,2.075,2.925
1218,1.4174227255501746,3.1199118873433784,,2.82208862519884,2.4265981346004057,1.5434158567101903,,3.7318014160070065,,,,,0.8231091823496615,1.3994255310026276,,3.3033136444095392,3.1,3.45,,1.975,3.45,3.1,,2.0,,,,,1.975,2.0,,2.675
1219,0.0,0.0,3.4760145834120872,1.4831068955068256,0.0,0.0,0.9917453804429359,2.9668347275215075,0.7724476852026856,0.1101939311603262,3.0895733271758785,3.735899113081183,0.1647896550563139,0.16482415152897256,1.867949556540592,3.7465740368700535,0.0,0.0,3.925,2.125,0.0,0.0,2.925,2.15,3.925,2.925,3.925,2.15,2.125,2.15,2.15,2.875
1220,2.1268681238163807,2.7648768745167125,0.5672761705758311,3.8105087575544045,2.7648768745167125,2.4104080312621132,0.4963415363859486,3.8812238012886864,1.985466597015409,1.7371953773508204,0.4962443790877311,2.222176814183833,1.1113983876200346,1.1320236087092,0.1851814011819861,7.024074881814902,3.3,3.3,3.35,1.875,3.3,3.325,3.4,1.875,3.35,3.4,3.225,1.95,1.875,1.875,1.95,2.9
1221,0.0,0.9920722786504822,1.9841445573009644,3.9546429975380963,0.0992072278650482,2.779890919127424,0.7936578229203857,3.5585706377270014,0.3968289114601928,1.5873156458407711,0.3968289114601928,3.5584880425990417,0.1647767915640873,1.482737765719584,0.7413516755414671,5.456012328837772,0.0,3.05,3.05,2.1,3.05,3.575,3.05,2.1,3.05,3.05,3.05,2.1,2.1,2.1,2.1,2.975
1222,0.0,0.0,5.9568746296435595,3.957067514782012,0.0,0.0,5.9568746296435595,5.934891002336332,0.19856248765478526,0.19856248765478526,3.375562290131352,4.220308609053778,0.08243890655795857,0.12364356254867362,2.637692880658612,3.470336299879472,0.0,0.0,3.375,2.225,0.0,0.0,3.375,2.2,3.375,3.375,3.375,2.2,2.225,2.2,2.2,2.85
1223,2.729533283766953,0.6195403724041815,,2.8401152824362383,1.239080744808363,1.98529807615486,,4.1986368487765136,,,,,1.2622734588605504,0.9330304108392252,,4.184498632048431,3.575,2.7,,1.95,2.7,3.575,,1.975,,,,,1.95,1.975,,2.6
1224,,,,,,0.0,6.455822556707809,3.4589763032824026,,0.4303881704471873,4.899850940193755,3.7913789578087984,,0.14412401263676675,2.3696118486304987,7.02935957369955,,,,,,0.0,3.6,2.025,,3.6,3.675,2.075,,2.025,2.075,3.225
1225,0.3307914311178931,2.81211752741992,0.992660655978351,3.7875902712201097,1.05454407278247,1.6128674809299144,0.930565671987578,3.087132217426181,0.5955963935870106,1.4889050751801254,1.984742528726564,4.249468103389395,0.4734487839025137,1.029044072475394,0.8853058548727905,5.867932257652228,3.175,3.125,3.325,1.95,3.125,3.325,3.325,1.95,3.325,3.325,3.15,2.0,1.95,1.95,2.0,2.95
1226,0.0,4.303297092448655,0.9927076872195136,4.284305026492233,0.8606594184897309,2.6480805788922885,2.515719553929688,3.6240464915560966,0.2127230758327528,2.6954138077818075,0.9927076872195134,2.8239362314491125,0.26776906415576457,1.1325145286112803,0.8236480675059912,3.3046059694860634,0.0,3.625,3.325,2.175,3.625,3.625,3.625,1.95,3.325,3.625,3.325,1.975,2.175,1.95,1.975,2.8
1227,2.426974427365585,0.33071071595790474,0.9922508352640858,2.0842344771681263,1.4881982218105707,0.0,0.9923738509916388,1.4805733861201225,1.7860515034753544,0.3969495403966555,0.3966706968840158,1.7769788563999076,0.7815879289380473,0.1233811155100102,0.3702039284166474,3.719555324145876,3.625,3.2,3.2,1.85,3.2,0.0,3.175,1.825,3.2,3.175,2.9,1.85,1.85,1.825,1.85,2.825
1228,1.5895464708665623,0.19843918157702453,2.9792769674949606,2.7672186326722232,0.9921959078851224,0.0,2.976708485928595,5.9334704626629655,1.4896384837474803,0.29767084859285964,1.9844642731341813,3.7576638266692073,0.5765038818067131,0.24722793594429024,1.5656932611121697,5.456886922289855,3.7,3.1,3.625,1.975,3.1,0.0,3.125,2.15,3.625,3.125,3.125,2.15,1.975,2.15,2.15,3.05
1229,1.3227630382006428,,4.2206106485903625,4.201184610791154,,,,,4.2206106485903625,,0.8267268988754017,3.0477097730433766,1.4003948702637177,,1.015903257681126,4.296307051620548,3.05,,3.775,2.075,,,,,3.775,,3.05,2.05,2.075,,2.05,2.75
1230,0.2834492224715663,3.4036031856146782,1.2763390662010223,3.5294891910249766,1.2539590683843551,2.9257559854610817,1.2016198795113433,3.8485230730467976,1.4890622439011922,3.8051296184525873,0.3308666134161309,3.622617542426865,0.5147171736911424,1.5233737164143573,0.4528271928033582,7.025030227047659,3.05,3.375,3.375,2.0,3.375,3.35,3.375,1.9,3.375,3.375,3.275,1.9,2.0,1.9,1.9,2.95
1231,1.1904328216785507,,1.589078760935815,2.9658259440351338,,,,,1.1350562578112964,,1.4171512942292117,3.5309925965850506,0.823840540009759,,1.3731637875608522,3.745760266112636,3.025,,3.825,2.1,,,,,3.825,,3.025,2.1,2.1,,2.1,2.775
1232,0.6617332268322621,3.3093525180775374,,1.9759980651716824,0.7636967349409699,2.748691129496352,,2.8882564081143163,,,,,0.2469997581464603,1.5644722210619209,,4.049242251025671,3.275,3.55,,1.875,3.55,3.55,,2.075,,,,,1.875,2.075,,2.875
1233,2.977702377192612,2.109169884113476,0.5582844913903491,3.890146549804873,2.8122265121513004,1.8196131013418213,0.7443787222908433,3.622381716464018,2.2331379655613963,2.2331361668725296,0.0,3.7041667502921682,1.2967155166016249,0.9055954291160048,0.3086805625243474,7.023955604614582,3.3,3.3,3.225,1.875,3.3,3.3,3.3,1.875,3.225,3.3,0.0,1.825,1.875,1.875,1.825,2.9
1234,3.4522501197788453,0.8630311140112602,0.9493023430807008,3.6507078804994175,4.962428905564746,0.4970948842561041,0.7444202894276717,3.703832220832272,4.366790778171222,0.5955362315421372,0.3967251588061421,4.149895733394427,1.749297526072638,0.3086526850693559,0.4322808055619195,7.023563324902828,3.35,3.35,3.25,1.85,3.35,4.2,3.275,1.85,3.25,3.275,2.95,1.95,1.85,1.85,1.95,2.875
1235,2.867863735528178,1.047381638411833,0.33075209634057884,3.402867532306613,1.8852869491413,0.7942591601619563,0.9927104179663035,3.0627329699171675,1.4883844335326049,2.4817760449157595,0.497383600453991,3.7034695729912688,1.2760753246149799,0.6380693687327431,0.3086224644159391,3.30331364440954,3.475,3.125,3.125,2.025,3.125,3.475,3.475,2.025,3.125,3.475,4.675,1.875,2.025,2.025,1.875,2.675
1236,0.9932030029390516,,0.4966015014695258,1.97620263821684,,,,,0.4966015014695258,,0.9932030029390516,2.47065851010542,0.6587342127389465,,0.8235528367018068,1.652140887221135,3.575,,3.575,1.95,,,,,3.575,,3.575,1.95,1.95,,1.95,2.75
1237,0.7933413937680318,3.573753134030472,,3.9523802075820296,2.5526808100217644,0.8499268227276536,,2.8228812891705983,,,,,1.097883390995008,1.0977871680107882,,4.184989273059118,2.9,3.625,,2.05,3.625,2.875,,1.975,,,,,2.05,1.975,,2.625
1238,2.232356464961434,1.488236365613985,0.7441315985901891,4.755562802745895,2.381178184982376,1.1913507708439737,0.6945126038017408,4.051396529667111,1.9843509295738369,1.1575210063362351,0.6631872104835734,3.294280804540794,1.585187600915298,0.8440409436806479,0.4117851005675993,3.467592355132149,3.075,3.075,3.1,2.0,3.075,3.525,3.075,2.0,3.1,3.075,4.675,2.025,2.0,2.0,2.025,2.6
1239,0.4959396595850463,1.4878516558079788,1.7379524159363433,3.458781012048205,0.7439258279039894,1.2399145030682954,0.7439258279039894,3.5834246991945027,1.7379524159363433,1.4878516558079788,0.4959396595850463,3.458781012048205,0.5764635020080342,1.1944748997315011,0.5764635020080342,5.455072050015403,2.975,2.975,3.525,2.075,2.975,3.0,2.975,2.075,3.525,2.975,2.975,2.075,2.075,2.075,2.075,2.925
1240,0.9925585951475232,1.885656211931163,0.9925144913355756,3.4576829682396264,1.3468972942365447,2.127530431197408,0.9924894704360256,3.316309686674357,1.2406431141694698,1.736856573263045,1.4886968793328366,4.1995675430207875,0.7203506183832556,0.9672569919466876,0.6999279238367977,5.86756722548084,3.35,3.125,3.325,1.925,3.125,3.575,3.125,1.925,3.325,3.125,3.125,1.975,1.925,1.925,1.975,2.925
1241,3.6859960470675683,0.14181532861304694,,2.7510694699377964,0.9927073002913293,0.9914638112289672,,2.4695834189588872,,,,,1.6047905241303817,0.2057986182465739,,4.048058252919079,3.3,3.325,,1.95,3.325,2.825,,1.95,,,,,1.95,1.95,,2.775
1242,3.5724865222266287,0.09926541592315484,0.19826196554778405,3.3588503800333656,0.9926541592315484,0.0,0.9937932774233248,0.98753214743782,1.9826196554778404,0.9937932774233248,0.0,4.939433706824498,1.8660279889074247,0.05486289707987888,0.27441298371247197,4.184498632048432,3.575,3.3,2.775,1.975,3.3,0.0,3.925,1.9,2.775,3.925,0.0,1.975,1.975,1.9,1.975,2.6
1243,,,,,,1.8856320805480864,2.0345479942679168,4.399350256795596,,3.3909133237798614,1.8207547778490838,4.037188088943818,,1.833062606998166,1.0092970222359543,3.4690249124949712,,,,,,3.2,3.225,2.1,,3.225,3.675,2.1,,2.1,2.1,2.725
1244,,,,,,3.574624640591592,2.0857670619700768,4.054131906656252,,1.4898336156929115,3.546392538744592,3.4608268131280333,,1.1261477518489589,1.3458770939942348,4.407717376979855,,,,,,3.9,3.9,2.125,,3.9,3.9,2.125,,2.125,2.125,2.925
1245,0.0,0.9936353489689184,1.9855201254934405,1.9755128400471689,0.33121178298963944,0.0,1.323645166644156,1.9755128400471684,0.4963800313733601,0.9927338749831166,0.992488758175462,3.459764860850335,0.16462607000393073,0.4938782100117921,1.1532549536167782,3.1406449979103885,0.0,3.825,3.35,1.925,3.825,0.0,3.325,1.925,3.35,3.325,3.225,2.0,1.925,1.925,2.0,2.925
1246,,,,,,1.4885902724457367,1.7366982619917648,4.698471468046491,,0.5788994206639217,3.6416258452736026,3.213893358252707,,0.7830785780077486,1.6069466791263536,5.457877487210269,,,,,,3.175,3.175,2.2,,3.175,3.75,2.2,,2.2,2.2,3.125
1247,2.2693723582653655,0.14184488924740712,0.9916697802943566,3.5296815998032085,0.9929142247318492,0.0,0.9934262725420692,0.9879806926093492,1.735422115515124,0.2483565681355173,1.4898833849079938,3.4591705066410325,1.3726539554790256,0.05488781625607494,0.7687045570313404,4.185828890435168,3.7,3.425,2.975,2.05,3.425,0.0,3.7,1.975,2.975,3.7,3.7,2.05,2.05,1.975,2.05,2.7
1248,1.443674639777344,1.3533712352546554,1.895441149491588,3.592330033930291,1.4887083587801213,1.5888768979404768,1.4888105293751617,3.062150316933532,1.895441149491588,1.3534641176137834,1.6238602768652093,4.0427273881048595,0.8232422994423585,0.6379479826944857,0.9264583597740303,5.867696041915583,3.3,3.125,3.65,1.925,3.125,3.65,3.3,1.925,3.65,3.3,3.15,1.975,1.925,1.925,1.975,2.925
1249,4.579937691089191,0.9541968309510441,,3.8365830565812815,4.134852934121192,0.6617497331755242,,3.2914294638099646,,,,,2.0781491556481946,0.4114286829762456,,7.022419350321165,3.225,3.2,,1.825,3.2,3.275,,1.825,,,,,1.825,1.825,,2.825
1250,0.0,2.9792958975316126,1.9854153744390264,2.967099383416663,0.16551643875175628,1.5442119578970213,2.2068641308405823,3.2397976502274237,0.15272425957223287,3.0556580273177296,1.374518336150096,3.4973278927381126,0.06181457048784714,1.2149241188352842,0.9471929709499052,3.304605969486063,0.0,3.625,3.325,2.175,3.625,3.325,3.625,1.975,3.325,3.625,3.325,1.95,2.175,1.975,1.95,2.8
1251,0.0,1.4882938618276838,1.985669531153444,2.4691271734041043,0.14174227255501748,3.3094858578556914,1.4181679747741498,3.718055168155913,0.4412598958118764,3.3090586078063517,1.7650990364322083,3.623452559138389,0.10288029889183764,1.6266491360682114,0.6793973548384479,7.025881397258169,0.0,3.1,3.375,1.925,3.1,3.5,3.425,1.925,3.375,3.425,3.375,1.95,1.925,1.925,1.95,3.0
1252,1.3221402072522757,2.3162187624275847,,3.787560581180265,2.3162187624275847,0.6611178281400264,,2.7994510958371244,,,,,1.2625201937267545,0.9331503652790412,,4.1846577449485585,2.875,3.6,,1.975,3.6,2.9,,1.975,,,,,1.975,1.975,,2.6
1253,4.101621007663471,,0.26461948103382954,3.358192325879607,,,,,3.969292215507442,,0.0,2.9602812553523994,2.098870203674754,,0.12334505230634996,5.535110498827425,3.225,,3.2,1.9,,,,,3.2,,0.0,1.775,1.9,,1.775,2.825
1254,1.5440463339287696,1.1027778682410485,1.3233926021204483,3.4027875372700134,0.7634616010899565,1.3743441469637987,1.450586718075784,3.1917615295608086,1.1910533419084035,1.8857627334985192,0.9924279220867772,4.2493011647475,0.6380226632381275,0.8644354142560525,0.8852710759890626,5.867765829962409,3.35,3.15,3.325,1.925,3.15,3.325,3.15,1.925,3.325,3.15,3.175,1.95,1.925,1.925,1.95,2.925
1255,4.763452654107412,,0.06617694394876987,3.0285076564332654,,,,,0.9926541592315484,,0.0,1.973584919242096,1.8928172852707903,,0.08223270496842068,5.452977881304748,3.325,,3.3,1.95,,,,,3.3,,0.0,1.775,1.95,,1.775,2.775
1256,0.496776666951554,0.7438704452380429,2.482047363680004,3.212563090315786,0.9918272603173908,0.6627010582325531,2.6484189406455125,1.976910785511347,1.9856378909440031,1.5890513643873074,0.7936071878892821,4.15197780718897,0.7139029089590635,0.3294851309185578,1.1533271686636035,3.745508265040835,3.775,3.025,3.775,2.075,3.025,4.1,3.775,2.05,3.775,3.775,3.025,2.075,2.075,2.05,2.075,2.775
1257,1.7644740621163602,1.7643667337307622,,2.8536658753910995,2.268471514796694,1.4179664225063515,,2.5399744649517184,,,,,1.0701247032716623,0.7408258856109179,,4.048685146930085,3.35,3.375,,1.975,3.375,3.4,,2.0,,,,,1.975,2.0,,2.8
1258,,,,,,0.6625030228286037,2.98038599882507,1.976524505702394,,0.6877813843442472,1.374127153764653,2.662542093928762,,0.24706556321279924,1.4422103008780793,4.052325829368118,,,,,,3.9,3.7,2.025,,3.7,3.2,2.2,,2.025,2.2,3.225
1259,,,,,,0.9162283083785622,2.1382655959933974,2.660001685691576,,1.4630238288375876,2.925687237638948,4.214284566468281,,0.7204171232081351,1.6681543075603618,5.869327687753979,,,,,,3.275,3.375,1.95,,3.375,3.275,2.025,,1.95,2.025,2.975
1260,1.6798313977501875,2.290855419385582,1.0689602020954536,3.1151920392412653,2.127222889429468,2.8363086840003446,1.134368196152841,3.5277435420738708,2.7792965254481805,3.176230949227953,0.39690251560869455,4.940664275137075,0.8436978439611759,1.0289251997715454,0.5146525286601118,5.866950774196812,3.075,3.3,3.1,1.925,3.3,3.325,3.075,1.925,3.1,3.075,3.125,1.95,1.925,1.925,1.95,2.9
1261,0.9918259625627659,0.09918793191700924,1.2905584627549074,2.668147396710753,0.9918793191700924,0.0,1.9859273953278656,3.9535926171832014,2.5811169255098148,0.39718547906557305,1.5884530650444253,3.161582042312425,1.111728081962814,0.16473302571596676,0.658662925481755,4.049670525758011,2.95,2.975,3.5,2.05,2.975,0.0,3.45,2.05,3.5,3.45,3.475,2.05,2.05,2.05,2.05,2.9
1262,2.291334913327236,1.833096167827421,0.9161951193433004,3.5727570093084786,3.4043214545366385,1.1348612189296479,0.9925447126219088,3.9528267741988814,0.9925447126219088,0.5789844156961134,0.8271205938515904,2.7178350550475483,0.967621690021046,0.5764539045706703,0.6794587637618871,3.3041026113375525,3.55,3.55,3.25,1.925,3.55,3.55,3.25,1.925,3.25,3.25,3.25,1.925,1.925,1.925,1.925,2.75
1263,0.0,,4.467421986079996,5.934198766833324,,,,,0.2978281324053331,,3.574031183325068,4.15442730850217,0.2472582819513885,,2.596517067813856,3.4703362998794702,0.0,,3.35,2.175,,,,,3.35,,3.35,2.2,2.175,,2.2,2.85
1264,0.6616964750812723,,4.634690170789285,3.2959993692157417,,,,,1.0695438855667587,,3.0554748469842496,3.3468207144441005,0.4119999211519677,,1.8128612203238872,5.539724970626165,3.25,,3.575,2.175,,,,,3.575,,3.55,2.025,2.175,,2.025,3.15
1265,0.0,3.3094618165142493,0.6613604211706947,3.2950528155894583,1.2410481811928435,0.9920873625119224,1.116103939273953,3.4599489115405917,0.3968162527024169,1.7857663028383242,0.3968035939446409,3.75672533225048,0.4118816019486823,1.1533163038468632,0.7826511108855166,5.45590430313804,0.0,3.55,3.025,2.125,3.55,3.05,3.05,2.1,3.025,3.05,3.025,2.1,2.125,2.1,2.1,2.975
1266,1.5422653564374191,0.1103008541355015,0.7720152011659209,3.73260184052634,0.9927076872195141,0.0,0.0,0.9876853272970711,3.4740684052466464,0.0,0.0,2.4700787065738674,1.8663009202631693,0.05487140707205952,0.2744531896193184,4.185082422759013,2.9,3.325,3.625,2.0,3.325,0.0,0.0,1.925,3.625,0.0,0.0,2.0,2.0,1.925,2.0,2.65
1267,,,,,,3.3091955963290984,1.075454747519098,3.5416797199235703,,3.226364242557295,0.9929886079279124,2.7175186525403396,,1.7708398599617852,0.4529197754233898,5.537793324053733,,,,,,3.425,3.325,1.925,,3.325,3.45,1.925,,1.925,1.925,3.0
1268,1.3729937001107633,0.15275954257336735,0.3817555770353934,3.191357082445044,1.9858740534537755,0.0,0.9928124382739268,0.9870489240800816,2.4814112507300568,0.4964062191369634,0.0,1.9761038299256344,1.7286517529910652,0.04112703850333674,0.16467531916046954,4.048817748962692,2.875,3.425,3.35,1.975,3.425,0.0,3.375,1.825,3.35,3.375,0.0,1.975,1.975,1.825,1.975,2.825
1269,2.2986317919534534,1.2536955436595274,1.0448735679958137,3.3801748038302635,3.4028879042187183,2.2687278659488257,1.559601289401343,4.374526991155299,3.30876629865341,1.8195348376349,0.6612964488505148,2.6326658197819137,1.3379858598494796,0.6379518528768147,0.3290832274727392,7.024069346635343,3.3,3.3,3.3,1.95,3.3,3.35,3.275,1.875,3.3,3.275,3.0,1.85,1.95,1.875,1.85,2.9
1270,1.984798690266212,0.6424796931397507,1.284412232157932,3.079626030220233,2.730538695843941,0.4963270796157742,2.2327029378989423,3.952161499909259,1.9850007224258943,0.8118919774177971,1.4434460605061532,4.221884456792633,1.0907008857029992,0.32934679165910485,0.9675151880149788,5.867374869327666,3.1,3.625,3.275,1.925,3.625,3.3,3.125,1.925,3.275,3.125,3.1,1.925,1.925,1.925,1.925,2.9
1271,0.9923742933536794,1.134142049547062,1.06374911561192,3.1758637306142594,1.3231657244715729,1.323738492660047,1.3236812158411997,3.1289961967817064,2.482081269761148,2.6473624316824,0.6615828622357863,4.1156254656795355,0.9262935880958256,0.7822490491954266,0.5144531832099419,3.3035813183463167,3.175,3.175,3.5,2.1,3.175,3.5,3.5,2.1,3.5,3.5,3.175,1.875,2.1,2.1,1.875,2.7
1272,,,,,,0.0,3.9712497530957065,5.934198766833327,,0.1281048307450228,3.779181791428134,4.211968634059013,,0.12362914097569425,2.72022974282978,3.4704410251288227,,,,,,0.0,3.375,2.175,,3.375,3.375,2.2,,2.175,2.2,2.875
1273,2.9777010495246037,0.6617670654831297,,2.9630035662620817,1.9853011964493887,0.0,,1.9739283655516948,,,,,1.4815017831310409,0.3289880609252825,,3.138791320167582,3.3,3.3,,1.95,3.3,0.0,,1.8,,,,,1.95,1.8,,2.825
1274,0.2206249862830948,0.2207117784309004,3.420250331005117,2.965828826262189,0.9932030029390516,0.0,2.482213470491604,2.4704682435947607,1.4658215704307649,0.2364012829039624,4.5392176851027815,4.189846709712937,0.5560929049241606,0.10293617681644836,1.8330579354994097,7.0273019707745235,3.375,3.575,3.5,2.0,3.575,0.0,3.275,2.0,3.5,3.275,3.5,2.0,2.0,2.0,2.0,3.1
1275,1.1020138436092026,0.8824871948959425,0.9928144141483004,2.744867517422456,3.971192377031744,0.0,0.4964820226299049,3.4578569898870746,1.787065945466941,0.1985928090519619,1.5883406912204119,2.9648166544864316,1.0293253190334208,0.28815474915725625,0.6176701363513399,4.049707233809141,2.95,3.55,3.525,2.05,3.55,0.0,3.45,2.05,3.525,3.45,3.475,2.05,2.05,2.05,2.05,2.9
